 Lat   Pressure    CH4_Climatology
   11.0000000       133.850006       1796.24255    
   11.0000000       142.380005       1799.63745    
   11.0000000       151.270004       1802.65491    
   11.0000000       160.500000       1805.33362    
   11.0000000       170.080002       1807.71692    
   11.0000000       180.020004       1809.83203    
   11.0000000       190.320007       1811.70227    
   11.0000000       200.990005       1813.33435    
   11.0000000       212.029999       1814.72668    
   11.0000000       223.440002       1815.86597    
   11.0000000       235.229996       1816.75146    
   11.0000000       247.410004       1817.38354    
   11.0000000       259.970001       1817.78198    
   11.0000000       272.920013       1817.99817    
   11.0000000       286.260010       1818.07629    
   11.0000000       300.000000       1818.05444    
   11.0000000       314.140015       1817.96704    
   11.0000000       328.670013       1817.83337    
   11.0000000       343.619995       1817.66443    
   11.0000000       358.970001       1817.47205    
   11.0000000       374.720001       1817.26062    
   11.0000000       390.890015       1817.04138    
   11.0000000       407.470001       1816.82471    
   11.0000000       424.470001       1816.61340    
   11.0000000       441.880005       1816.41846    
   11.0000000       459.709991       1816.24609    
   11.0000000       477.959991       1816.10156    
   11.0000000       496.630005       1815.98987    
   11.0000000       515.719971       1815.92053    
   11.0000000       535.229980       1815.89197    
   11.0000000       555.169983       1815.91882    
   11.0000000       575.530029       1815.99585    
   11.0000000       596.309998       1816.13354    
   11.0000000       617.510010       1816.33789    
   11.0000000       639.140015       1816.60474    
   11.0000000       661.190002       1816.94434    
   11.0000000       683.669983       1817.35852    
   11.0000000       706.570007       1817.84814    
   11.0000000       729.890015       1818.41431    
   11.0000000       753.630005       1819.06653    
   11.0000000       777.789978       1819.80481    
   11.0000000       802.369995       1820.63025    
   11.0000000       827.369995       1821.54285    
   11.0000000       852.789978       1822.55151    
   11.0000000       878.619995       1823.64771    
   11.0000000       904.869995       1824.84119    
   11.0000000       931.520020       1826.12952    
   11.0000000       958.590027       1827.51721    
   11.0000000       986.070007       1829.00183    
   11.0000000       1013.90002       1830.58459    
   11.0000000       1042.19995       1832.27173    
   11.0000000       1070.90002       1834.06189    
   11.0000000       1100.00000       1835.95190    
   12.0000000       1.60000008E-02   1042.91724    
   12.0000000       3.79999988E-02   1043.98169    
   12.0000000       7.69999996E-02   1043.45093    
   12.0000000      0.136999995       1041.08850    
   12.0000000      0.224000007       1037.18396    
   12.0000000      0.344999999       1032.50171    
   12.0000000      0.505999982       1028.24597    
   12.0000000      0.713999987       1025.70789    
   12.0000000      0.975000024       1026.04431    
   12.0000000       1.29700005       1030.08569    
   12.0000000       1.68700004       1038.31226    
   12.0000000       2.15300012       1050.89343    
   12.0000000       2.70099998       1067.68933    
   12.0000000       3.33999991       1088.46802    
   12.0000000       4.07700014       1112.82214    
   12.0000000       4.92000008       1140.30408    
   12.0000000       5.87799978       1170.45227    
   12.0000000       6.95699978       1202.68188    
   12.0000000       8.16499996       1236.47339    
   12.0000000       9.51200008       1271.35095    
   12.0000000       11.0039997       1306.75476    
   12.0000000       12.6490002       1342.21228    
   12.0000000       14.4560003       1377.30957    
   12.0000000       16.4319992       1411.64478    
   12.0000000       18.5849991       1444.89648    
   12.0000000       20.9220009       1476.79272    
   12.0000000       23.4529991       1507.15967    
   12.0000000       26.1830006       1535.82227    
   12.0000000       29.1210003       1562.70288    
   12.0000000       32.2739983       1587.75220    
   12.0000000       35.6510010       1610.97961    
   12.0000000       39.2570000       1632.38721    
   12.0000000       43.0999985       1652.03516    
   12.0000000       47.1879997       1669.99890    
   12.0000000       51.5279999       1686.36084    
   12.0000000       56.1259995       1701.21155    
   12.0000000       60.9889984       1714.65356    
   12.0000000       66.1250000       1726.79041    
   12.0000000       71.5400009       1737.71960    
   12.0000000       77.2399979       1747.54199    
   12.0000000       83.2310028       1756.34558    
   12.0000000       89.5199966       1764.22314    
   12.0000000       96.1139984       1771.26245    
   12.0000000       103.019997       1777.53955    
   12.0000000       110.239998       1783.12439    
   12.0000000       117.779999       1788.09106    
   12.0000000       125.650002       1792.50476    
   12.0000000       133.850006       1796.42126    
   12.0000000       142.380005       1799.90039    
   12.0000000       151.270004       1802.99951    
   12.0000000       160.500000       1805.75671    
   12.0000000       170.080002       1808.21399    
   12.0000000       180.020004       1810.40332    
   12.0000000       190.320007       1812.34253    
   12.0000000       200.990005       1814.04602    
   12.0000000       212.029999       1815.50403    
   12.0000000       223.440002       1816.70532    
   12.0000000       235.229996       1817.64575    
   12.0000000       247.410004       1818.32288    
   12.0000000       259.970001       1818.76843    
   12.0000000       272.920013       1819.02014    
   12.0000000       286.260010       1819.13074    
   12.0000000       300.000000       1819.14172    
   12.0000000       314.140015       1819.08911    
   12.0000000       328.670013       1818.98657    
   12.0000000       343.619995       1818.84961    
   12.0000000       358.970001       1818.68567    
   12.0000000       374.720001       1818.50623    
   12.0000000       390.890015       1818.31812    
   12.0000000       407.470001       1818.13074    
   12.0000000       424.470001       1817.94958    
   12.0000000       441.880005       1817.78577    
   12.0000000       459.709991       1817.64270    
   12.0000000       477.959991       1817.52405    
   12.0000000       496.630005       1817.44434    
   12.0000000       515.719971       1817.40186    
   12.0000000       535.229980       1817.40271    
   12.0000000       555.169983       1817.45557    
   12.0000000       575.530029       1817.56299    
   12.0000000       596.309998       1817.72766    
   12.0000000       617.510010       1817.95740    
   12.0000000       639.140015       1818.25391    
   12.0000000       661.190002       1818.62073    
   12.0000000       683.669983       1819.06213    
   12.0000000       706.570007       1819.57739    
   12.0000000       729.890015       1820.17273    
   12.0000000       753.630005       1820.85242    
   12.0000000       777.789978       1821.61755    
   12.0000000       802.369995       1822.46899    
   12.0000000       827.369995       1823.40771    
   12.0000000       852.789978       1824.44006    
   12.0000000       878.619995       1825.56616    
   12.0000000       904.869995       1826.78357    
   12.0000000       931.520020       1828.09766    
   12.0000000       958.590027       1829.51208    
   12.0000000       986.070007       1831.02368    
   12.0000000       1013.90002       1832.63171    
   12.0000000       1042.19995       1834.34448    
   12.0000000       1070.90002       1836.16028    
